Series Name,Country Name,1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Sub-Saharan Africa (excluding high income),..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Sub-Saharan Africa (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Sudan,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Suriname,..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Swaziland,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Sweden,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Switzerland,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Syrian Arab Republic,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Tajikistan,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Tanzania,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Thailand,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Timor-Leste,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Togo,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Tonga,..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Trinidad and Tobago,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Tunisia,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Turkey,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Turkmenistan,..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Tuvalu,..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Uganda,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Ukraine,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),United Arab Emirates,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),United Kingdom,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),United States,..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Upper middle income,..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Uruguay,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Uzbekistan,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Vanuatu,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),"Venezuela, RB",..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Vietnam,..,..,..,..,..,..,..,..,..,1
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),West Bank and Gaza,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),World,..,..,..,..,..,..,..,..,..,..
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),"Yemen, Rep.",..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Zambia,..,..,..,..,..,..,..,..,..,0
Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),Zimbabwe,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Afghanistan,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Albania,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Algeria,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),American Samoa,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Andorra,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Angola,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Antigua and Barbuda,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Arab World,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Argentina,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Armenia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Aruba,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Australia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Austria,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Azerbaijan,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Bahamas, The",..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Bahrain,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Bangladesh,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Barbados,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Belarus,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Belgium,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Belize,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Benin,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Bermuda,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Bhutan,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Bolivia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Bosnia and Herzegovina,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Botswana,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Brazil,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),British Virgin Islands,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Brunei Darussalam,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Bulgaria,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Burkina Faso,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Burundi,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Cabo Verde,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Cambodia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Cameroon,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Canada,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Caribbean small states,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Cayman Islands,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Central African Republic,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Central Europe and the Baltics,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Chad,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Channel Islands,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Chile,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),China,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Colombia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Comoros,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Congo, Dem. Rep.",..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Congo, Rep.",..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Costa Rica,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Cote d'Ivoire,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Croatia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Cuba,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Curacao,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Cyprus,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Czech Republic,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Denmark,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Djibouti,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Dominica,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Dominican Republic,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Early-demographic dividend,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),East Asia & Pacific,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),East Asia & Pacific (excluding high income),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),East Asia & Pacific (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Ecuador,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Egypt, Arab Rep.",..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),El Salvador,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Equatorial Guinea,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Eritrea,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Estonia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Ethiopia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Euro area,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Europe & Central Asia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Europe & Central Asia (excluding high income),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Europe & Central Asia (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),European Union,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Faroe Islands,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Fiji,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Finland,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Fragile and conflict affected situations,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),France,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),French Polynesia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Gabon,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Gambia, The",..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Georgia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Germany,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Ghana,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Gibraltar,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Greece,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Greenland,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Grenada,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Guam,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Guatemala,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Guinea,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Guinea-Bissau,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Guyana,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Haiti,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Heavily indebted poor countries (HIPC),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),High income,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Honduras,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Hungary,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),IBRD only,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Iceland,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),IDA & IBRD total,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),IDA blend,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),IDA only,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),IDA total,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),India,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Indonesia,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Iran, Islamic Rep.",..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Iraq,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Ireland,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Isle of Man,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Israel,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Italy,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Jamaica,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Japan,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Jordan,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Kazakhstan,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Kenya,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Kiribati,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Korea, Dem. People's Rep.",..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Korea, Rep.",..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Kosovo,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Kuwait,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Kyrgyz Republic,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Lao PDR,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Late-demographic dividend,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Latin America & Caribbean,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Latin America & Caribbean (excluding high income),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Latin America & Caribbean (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Latvia,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Least developed countries: UN classification,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Lebanon,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Lesotho,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Liberia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Libya,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Liechtenstein,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Lithuania,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Low & middle income,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Low income,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Lower middle income,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Luxembourg,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Macao SAR, China",..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Macedonia, FYR",..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Madagascar,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Malawi,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Malaysia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Maldives,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Mali,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Malta,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Marshall Islands,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Mauritania,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Mauritius,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Mexico,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),"Micronesia, Fed. Sts.",..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Middle East & North Africa,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Middle East & North Africa (excluding high income),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Middle East & North Africa (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Middle income,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Moldova,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Monaco,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Mongolia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Montenegro,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Morocco,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Mozambique,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Myanmar,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Namibia,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Nauru,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Nepal,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Netherlands,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),New Caledonia,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),New Zealand,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Nicaragua,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Niger,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Nigeria,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),North America,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Norway,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),OECD members,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Oman,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Other small states,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Pacific island small states,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Pakistan,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Palau,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Panama,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Papua New Guinea,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Paraguay,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Peru,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Philippines,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Poland,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Portugal,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Post-demographic dividend,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Pre-demographic dividend,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Puerto Rico,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Qatar,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Romania,..,..,..,..,..,..,..,..,..,0
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Russian Federation,..,..,..,..,..,..,..,..,..,..
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Rwanda,..,..,..,..,..,..,..,..,..,1
Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),Samoa,..,..,..,..,..,..,..,..,..,1
